IPCONGD,CUMFNS,UEMPMEAN,UEMP27OV,CLAIMSx,USGOOD,CES1021000001,MANEMP,DMANEMP,NDMANEMP,USTRADE,M1SL,M2SL,M2REAL,TOTRESNS,CONSPI,S&P 500,S&P div yield,CP3Mx,TB3MS,TB6MS,GS1,COMPAPFFx,TB3SMFFM,TB6SMFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,CES2000000008,FEDFUNDS,date,fedfunds_lag1,fedfunds_lag2,fedfunds_lag3,fedfunds_lag9,fedfunds_lag10
110.6302,79.185,16.7,1331,303600,22630,612.3,14226,9020,5206,15316.7,1381.4,6807.0,3391.6,44.7,0.133946629,1302.17,1.766794402,4.94,4.6,4.72,4.9,0.15,-0.19,-0.07,0.11,0.2,1.05,1.89,19.7,4.79,2006-04-01,4.59,4.49,4.29,3.26,3.04
110.4544,78.8539,17.1,1333,332750,22597,614.3,14203,9017,5186,15285.6,1387.2,6813.9,3384.9,45.5,0.134003797,1290.01,1.800244443,5.05,4.72,4.82,5.0,0.11,-0.22,-0.12,0.06,0.17,1.01,1.81,19.86,4.94,2006-05-01,4.79,4.59,4.49,3.5,3.26
110.9989,78.9444,16.6,1145,305500,22598,620.6,14213,9028,5185,15297.4,1375.4,6852.1,3395.5,45.1,0.132680104,1253.17,1.870456522,5.25,4.79,4.97,5.16,0.26,-0.2,-0.02,0.08,0.12,0.9,1.79,20.04,4.99,2006-06-01,4.94,4.79,4.59,3.62,3.5
110.0086,78.5312,17.1,1304,318800,22590,624.7,14188,9008,5180,15299.6,1372.4,6893.9,3397.7,44.9,0.132874874,1260.24,1.877420174,5.37,4.95,5.06,5.22,0.13,-0.29,-0.18,-0.2,-0.15,0.61,1.52,20.07,5.24,2006-07-01,4.99,4.94,4.79,3.78,3.62
111.0476,78.9377,17.1,1306,314250,22571,627.4,14159,8992,5167,15301.9,1372.4,6925.3,3398.1,42.7,0.133236485,1287.15,1.855261625,5.29,4.96,4.97,5.08,0.04,-0.29,-0.28,-0.43,-0.37,0.43,1.34,20.13,5.25,2006-08-01,5.24,4.99,4.94,4.0,3.78
110.5432,78.8383,17.1,1245,316200,22537,631.0,14125,8972,5153,15305.0,1364.4,6952.6,3428.3,42.6,0.133433963,1317.74,1.828888855,5.25,4.81,4.89,4.97,0.0,-0.44,-0.36,-0.58,-0.53,0.26,1.18,20.19,5.25,2006-09-01,5.25,5.24,4.99,4.16,4.0
110.4057,78.3115,16.3,1078,315500,22456,636.1,14075,8945,5130,15338.6,1370.3,7002.0,3468.1,41.7,0.132931505,1363.38,1.786735906,5.24,4.92,4.92,5.01,-0.01,-0.33,-0.33,-0.56,-0.52,0.26,1.17,20.27,5.25,2006-10-01,5.25,5.25,5.24,4.29,4.16
110.6037,78.238,16.2,1131,326250,22408,637.7,14041,8918,5123,15374.1,1370.8,7037.5,3483.9,42.1,0.132708692,1388.64,1.772957714,5.24,4.94,4.95,5.01,-0.01,-0.31,-0.3,-0.67,-0.65,0.08,0.95,20.38,5.25,2006-11-01,5.25,5.25,5.25,4.49,4.29
111.1557,79.188,16.1,1093,324000,22404,642.0,14015,8913,5102,15375.5,1366.6,7080.4,3486.2,43.3,0.132282692,1416.42,1.756541139,5.24,4.85,4.88,4.94,0.0,-0.39,-0.36,-0.71,-0.68,0.08,0.98,20.45,5.24,2006-12-01,5.25,5.25,5.25,4.59,4.49
110.5145,78.7154,16.3,1141,317250,22439,644.3,14008,8890,5118,15411.8,1371.7,7118.5,3499.1,44.6,0.131390314,1424.16,1.761272142,5.24,4.98,4.95,5.06,-0.01,-0.27,-0.3,-0.5,-0.49,0.15,1.09,20.56,5.25,2007-01-01,5.24,5.25,5.25,4.79,4.59
111.7575,78.7814,16.7,1249,322750,22334,649.1,13997,8889,5108,15440.3,1363.0,7134.6,3493.5,42.6,0.130958576,1444.8,1.75018457,5.23,5.03,4.96,5.05,-0.03,-0.23,-0.3,-0.55,-0.54,0.13,1.02,20.59,5.26,2007-02-01,5.25,5.24,5.25,4.94,4.79
110.8851,79.2181,17.8,1245,309400,22391,653.4,13970,8871,5099,15498.4,1366.5,7168.5,3491.9,40.7,0.130777201,1406.95,1.811720388,5.22,4.94,4.89,4.92,-0.04,-0.32,-0.37,-0.78,-0.7,0.04,1.01,20.68,5.26,2007-03-01,5.26,5.25,5.24,4.99,4.94
111.4533,79.4993,16.9,1206,320250,22349,657.2,13945,8860,5085,15477.4,1378.0,7241.0,3516.7,42.5,0.130799644,1463.64,1.757034972,5.23,4.87,4.86,4.93,-0.02,-0.38,-0.39,-0.66,-0.56,0.22,1.14,20.78,5.25,2007-04-01,5.26,5.26,5.25,5.24,4.99
111.0204,79.237,16.6,1132,304250,22323,660.8,13929,8846,5083,15494.6,1380.9,7254.9,3508.9,44.1,0.130945445,1511.14,1.716805414,5.23,4.73,4.78,4.91,-0.02,-0.52,-0.47,-0.58,-0.5,0.22,1.14,20.91,5.25,2007-05-01,5.25,5.26,5.26,5.25,5.24
111.1814,79.3042,16.5,1143,315200,22324,663.7,13911,8830,5081,15478.7,1368.2,7288.1,3516.8,43.9,0.131207118,1514.19,1.72831679,5.25,4.61,4.76,4.96,0.0,-0.64,-0.49,-0.22,-0.15,0.54,1.45,20.95,5.25,2007-06-01,5.25,5.25,5.26,5.25,5.25
110.8005,79.071,17.2,1291,313250,22277,668.5,13889,8815,5074,15484.1,1371.8,7319.0,3525.5,42.9,0.131765213,1520.71,1.73844235,5.25,4.82,4.83,4.96,-0.01,-0.44,-0.43,-0.38,-0.26,0.47,1.39,20.98,5.26,2007-07-01,5.25,5.25,5.25,5.25,5.25
110.5826,78.6738,17.0,1246,320000,22165,668.3,13828,8778,5050,15484.4,1376.3,7395.1,3561.0,44.9,0.132452412,1454.62,1.835760084,5.3,4.2,4.38,4.47,0.28,-0.82,-0.64,-0.59,-0.35,0.77,1.63,21.0,5.02,2007-08-01,5.26,5.25,5.25,5.25,5.25
110.4689,78.756,16.3,1264,313400,22094,668.4,13790,8752,5038,15492.4,1375.7,7413.3,3554.7,42.7,0.132343403,1497.12,1.801458801,5.19,3.89,4.05,4.14,0.25,-1.05,-0.89,-0.74,-0.42,0.8,1.65,21.07,4.94,2007-09-01,5.02,5.26,5.25,5.24,5.25
109.4727,78.5051,17.0,1298,328250,22056,669.4,13764,8727,5037,15485.4,1379.4,7428.4,3551.0,42.1,0.132771622,1539.66,1.768139286,4.91,3.9,4.01,4.1,0.15,-0.86,-0.75,-0.56,-0.23,0.9,1.72,21.1,4.76,2007-10-01,4.94,5.02,5.26,5.25,5.24
109.4374,78.8266,17.3,1374,336000,22015,676.0,13757,8724,5033,15549.9,1371.8,7453.8,3535.4,42.6,0.132455632,1463.39,1.877603829,4.75,3.27,3.46,3.5,0.26,-1.22,-1.03,-0.82,-0.34,0.95,1.91,21.2,4.49,2007-11-01,4.76,4.94,5.02,5.26,5.25
109.121,78.9031,16.6,1324,348200,21976,680.7,13746,8707,5039,15544.7,1373.4,7484.2,3539.5,43.5,0.131978235,1479.22,1.874636633,4.76,3.0,3.23,3.26,0.52,-1.24,-1.01,-0.75,-0.14,1.25,2.41,21.31,4.24,2007-12-01,4.49,4.76,4.94,5.26,5.26
108.8788,78.7097,17.5,1388,338750,21948,687.9,13725,8693,5032,15526.0,1377.7,7517.8,3543.2,44.9,0.131781121,1378.76,2.025007978,3.7,2.75,2.75,2.71,-0.24,-1.19,-1.19,-0.96,-0.2,1.39,2.6,21.37,3.94,2008-01-01,4.24,4.49,4.76,5.25,5.26
108.7092,78.1859,16.9,1329,346750,21897,689.4,13696,8673,5023,15490.8,1380.4,7604.2,3575.3,43.8,0.132047711,1354.87,2.074737798,3.03,2.12,2.04,2.05,0.05,-0.86,-0.94,-0.2,0.76,2.55,3.84,21.48,2.98,2008-02-01,3.94,4.24,4.49,5.25,5.25
107.1691,77.881,16.5,1323,363400,21819,696.3,13659,8646,5013,15478.9,1388.7,7670.3,3593.5,43.8,0.132267261,1316.94,2.148920983,2.7,1.26,1.48,1.54,0.09,-1.35,-1.13,-0.13,0.9,2.9,4.28,21.56,2.61,2008-03-01,2.98,3.94,4.24,5.25,5.25
106.5074,77.136,16.9,1372,359500,21680,695.5,13599,8597,5002,15397.0,1391.4,7712.8,3605.1,45.0,0.132956552,1370.47,2.074957253,2.72,1.29,1.55,1.74,0.44,-0.99,-0.73,0.56,1.4,3.27,4.69,21.65,2.28,2008-04-01,2.61,2.98,3.94,5.26,5.25
105.8716,76.7172,16.6,1561,366800,21600,704.0,13564,8579,4985,15333.2,1393.4,7725.5,3589.8,46.9,0.127379298,1403.22,2.036268962,2.61,1.73,1.82,2.06,0.63,-0.25,-0.16,1.17,1.9,3.59,4.95,21.74,1.98,2008-05-01,2.28,2.61,2.98,5.02,5.26
105.6335,76.2463,17.1,1576,383250,21483,710.8,13504,8542,4962,15309.5,1404.6,7744.2,3561.2,45.8,0.129775489,1341.25,2.140540541,2.7,1.86,2.13,2.42,0.7,-0.14,0.13,1.49,2.1,3.68,5.07,21.82,2.0,2008-06-01,1.98,2.28,2.61,4.94,5.02
104.9601,75.497,17.0,1664,398000,21360,715.2,13430,8488,4942,15271.2,1421.1,7791.5,3557.5,46.0,0.131600773,1257.33,2.287121652,2.72,1.63,1.93,2.28,0.71,-0.38,-0.08,1.29,2.0,3.66,5.15,21.88,2.01,2008-07-01,2.0,1.98,2.28,4.76,4.94
103.083,74.6122,17.7,1866,433000,21250,723.0,13358,8430,4928,15209.9,1407.4,7806.1,3569.5,45.8,0.132368201,1281.47,2.247679098,2.76,1.72,1.92,2.18,0.76,-0.28,-0.08,1.14,1.89,3.64,5.15,22.03,2.0,2008-08-01,2.01,2.0,1.98,4.49,4.76
102.3615,72.1343,18.6,2027,464000,21102,727.0,13275,8372,4903,15143.2,1462.0,7872.7,3596.9,102.9,0.132167794,1216.95,2.3706808,2.91,1.13,1.61,1.91,1.1,-0.68,-0.2,1.07,1.88,3.84,5.5,22.11,1.81,2008-09-01,2.0,2.01,2.0,4.24,4.49
102.6366,71.7535,19.9,2280,475250,20895,725.1,13147,8275,4872,15082.3,1473.8,7975.3,3675.3,314.8,0.132106871,968.8,2.962083677,3.19,0.67,1.2,1.42,2.22,-0.3,0.23,1.76,2.84,5.31,7.91,22.14,0.97,2008-10-01,1.81,2.0,2.01,3.94,4.24
101.7702,70.0521,18.9,2219,519800,20624,721.1,13034,8193,4841,14953.0,1514.6,8027.3,3766.0,609.1,0.132476474,883.04,3.232394154,1.54,0.19,0.73,1.07,1.15,-0.2,0.34,1.9,3.14,5.73,8.82,22.31,0.39,2008-11-01,0.97,1.81,2.0,2.98,3.94
99.6812,67.7838,19.9,2610,564000,20321,715.6,12850,8065,4785,14847.4,1601.7,8205.0,3881.3,820.9,0.133986348,877.56,3.235106431,1.09,0.03,0.26,0.49,0.93,-0.13,0.1,1.36,2.26,4.89,8.27,22.47,0.16,2008-12-01,0.39,0.97,1.81,2.61,2.98
97.3258,65.6656,19.8,2699,572000,19889,707.6,12561,7832,4729,14763.6,1582.8,8289.4,3911.3,860.2,0.135235668,865.58,3.235980499,1.1,0.13,0.3,0.44,0.95,-0.02,0.15,1.45,2.37,4.9,7.99,22.39,0.15,2009-01-01,0.16,0.39,0.97,2.28,2.61
97.4007,65.6845,20.2,2999,644000,19575,694.4,12380,7699,4681,14680.3,1567.2,8319.6,3911.3,701.0,0.136553839,805.23,3.43131776,0.67,0.3,0.45,0.62,0.45,0.08,0.23,1.65,2.65,5.05,7.86,22.4,0.22,2009-02-01,0.15,0.16,0.39,1.98,2.28
96.8441,64.5624,20.9,3260,659250,19227,677.0,12208,7577,4631,14593.5,1578.9,8386.7,3946.8,778.1,0.136922203,757.13,3.599117721,0.62,0.21,0.42,0.64,0.44,0.03,0.24,1.64,2.64,5.32,8.24,22.6,0.18,2009-03-01,0.22,0.15,0.16,2.0,1.98
96.5621,64.2002,21.7,3752,627750,18894,660.8,12030,7428,4602,14531.0,1611.6,8391.4,3945.0,881.7,0.136168907,848.15,3.147635049,0.48,0.16,0.35,0.55,0.33,0.01,0.2,1.71,2.78,5.24,8.24,22.56,0.15,2009-04-01,0.18,0.22,0.15,2.01,2.0
95.2975,63.6069,22.4,3973,612000,18655,643.6,11862,7289,4573,14515.1,1617.5,8449.5,3966.5,902.8,0.13491826,902.41,2.89705714,0.37,0.18,0.3,0.5,0.19,0.0,0.12,1.95,3.11,5.36,7.88,22.64,0.18,2009-05-01,0.15,0.18,0.22,2.0,2.01
94.8716,63.5333,23.9,4349,598250,18422,636.1,11726,7182,4544,14501.3,1658.8,8459.5,3938.5,809.7,0.135210649,926.12,2.763140846,0.36,0.18,0.31,0.51,0.15,-0.03,0.1,2.5,3.51,5.4,7.29,22.66,0.21,2009-06-01,0.18,0.15,0.18,1.81,2.0
96.1354,64.6196,25.1,4917,566500,18278,628.7,11668,7146,4522,14447.0,1662.5,8463.8,3941.7,796.5,0.13590459,935.82,2.674303463,0.33,0.18,0.27,0.48,0.17,0.02,0.11,2.3,3.4,5.25,6.93,22.7,0.16,2009-07-01,0.21,0.18,0.15,0.97,1.81
97.0218,65.4206,25.3,5037,559200,18150,619.0,11626,7113,4513,14439.1,1660.0,8463.3,3928.3,828.7,0.135713416,1009.73,2.42275988,0.29,0.17,0.26,0.46,0.13,0.01,0.1,2.41,3.43,5.1,6.42,22.65,0.16,2009-08-01,0.16,0.21,0.18,0.39,0.97
97.8716,66.1611,26.6,5494,547500,18043,614.7,11591,7084,4507,14406.3,1664.9,8461.8,3920.0,922.6,0.135035041,1044.55,2.288066632,0.23,0.12,0.21,0.4,0.08,-0.03,0.06,2.22,3.25,4.98,6.16,22.5,0.15,2009-09-01,0.16,0.16,0.21,0.16,0.39
98.1084,66.2818,27.5,5643,525400,17914,610.7,11538,7044,4494,14358.6,1677.7,8488.1,3920.4,1056.7,0.134474839,1067.66,2.19202118,0.22,0.07,0.16,0.37,0.1,-0.05,0.04,2.21,3.27,5.03,6.17,22.91,0.12,2009-10-01,0.15,0.16,0.16,0.15,0.16
97.5266,67.032,28.9,5908,494000,17869,615.0,11509,7020,4489,14340.2,1683.0,8517.3,3920.8,1141.6,0.134113935,1088.07,2.105256708,0.19,0.05,0.15,0.31,0.07,-0.07,0.03,2.11,3.28,5.07,6.2,22.9,0.12,2009-11-01,0.12,0.15,0.16,0.22,0.15
97.4112,67.0286,29.7,6122,485500,17792,614.5,11475,6999,4476,14308.9,1692.8,8512.5,3916.5,1140.4,0.134469406,1110.38,2.018227994,0.2,0.05,0.17,0.37,0.08,-0.07,0.05,2.22,3.47,5.14,6.25,22.93,0.12,2009-12-01,0.12,0.12,0.15,0.18,0.22
98.0711,67.7946,30.3,6319,479800,17709,620.4,11460,6989,4471,14358.5,1674.7,8478.0,3898.1,1112.4,0.133193416,1123.58,1.979683986,0.18,0.06,0.15,0.35,0.07,-0.05,0.04,2.37,3.62,5.15,6.14,23.03,0.11,2010-01-01,0.12,0.12,0.12,0.15,0.18
97.2429,67.8466,29.8,6129,485750,17628,625.9,11453,6985,4468,14357.5,1699.8,8527.6,3924.7,1225.5,0.132682354,1089.16,2.026944312,0.2,0.11,0.18,0.35,0.07,-0.02,0.05,2.23,3.56,5.22,6.21,23.08,0.13,2010-02-01,0.11,0.12,0.12,0.18,0.15
97.5932,68.8106,31.6,6545,470250,17672,631.5,11453,6996,4457,14391.8,1711.9,8523.7,3921.6,1184.5,0.132891545,1152.05,1.901827178,0.24,0.15,0.22,0.4,0.08,-0.01,0.06,2.27,3.57,5.11,6.11,23.11,0.16,2010-03-01,0.13,0.11,0.12,0.21,0.18
96.807,69.486,33.3,6800,469000,17729,636.3,11489,7026,4463,14389.2,1699.0,8555.1,3935.1,1117.4,0.131505239,1197.32,1.833539349,0.3,0.16,0.24,0.45,0.1,-0.04,0.04,2.38,3.65,5.09,6.05,23.06,0.2,2010-04-01,0.16,0.13,0.11,0.16,0.21
98.6139,70.4982,34.0,6638,459400,17741,645.0,11525,7053,4472,14396.6,1710.1,8609.3,3962.1,1111.3,0.130670576,1125.06,1.955154984,0.44,0.16,0.22,0.37,0.24,-0.04,0.02,1.98,3.22,4.76,5.85,23.1,0.2,2010-05-01,0.2,0.16,0.13,0.16,0.16
98.3867,70.6131,34.5,6623,460500,17762,650.7,11545,7072,4473,14399.2,1731.6,8628.4,3972.6,1099.2,0.130779422,1083.36,2.034411461,0.46,0.12,0.19,0.32,0.28,-0.06,0.01,1.82,3.02,4.7,6.05,23.16,0.18,2010-06-01,0.2,0.2,0.16,0.15,0.16
99.015,71.1056,33.9,6506,459200,17777,657.1,11561,7083,4478,14402.1,1724.0,8639.8,3970.4,1087.8,0.130901644,1079.8,2.050997098,0.37,0.16,0.2,0.29,0.19,-0.02,0.02,1.58,2.83,4.54,5.83,23.2,0.18,2010-07-01,0.18,0.2,0.2,0.12,0.15
98.7961,71.3236,33.7,6259,475000,17793,664.7,11553,7090,4463,14414.3,1748.7,8688.2,3986.8,1085.1,0.130692347,1087.28,2.046697569,0.27,0.16,0.19,0.26,0.08,-0.03,0.0,1.28,2.51,4.3,5.47,23.25,0.19,2010-08-01,0.18,0.18,0.2,0.12,0.12
98.4339,71.4931,33.4,6163,453500,17787,672.9,11563,7105,4458,14420.5,1766.2,8718.9,3994.5,1047.9,0.130983284,1122.08,1.992727791,0.25,0.15,0.19,0.26,0.06,-0.04,0.0,1.22,2.46,4.34,5.47,23.23,0.19,2010-09-01,0.19,0.18,0.18,0.12,0.12
98.4371,71.6572,34.0,6227,446800,17801,681.0,11562,7109,4453,14461.5,1780.4,8768.7,4003.3,1039.7,0.131623566,1171.58,1.919060869,0.25,0.13,0.18,0.23,0.06,-0.06,-0.01,0.99,2.35,4.49,5.53,23.39,0.19,2010-10-01,0.19,0.19,0.18,0.11,0.12
97.9145,71.8495,33.9,6326,426250,17828,688.2,11585,7125,4460,14445.8,1828.4,8789.3,4002.6,1038.6,0.131621054,1198.89,1.8856331,0.25,0.14,0.18,0.25,0.06,-0.05,-0.01,1.16,2.57,4.68,5.73,23.45,0.19,2010-11-01,0.19,0.19,0.19,0.13,0.11
99.022,72.3143,34.7,6429,420250,17796,686.3,11595,7137,4458,14444.2,1836.7,8822.9,4001.8,1078.0,0.140425274,1241.53,1.830805538,0.27,0.14,0.19,0.29,0.09,-0.04,0.01,1.75,3.11,4.84,5.92,23.44,0.18,2010-12-01,0.19,0.19,0.19,0.16,0.13
99.0552,72.4352,37.2,6175,426800,17785,687.5,11621,7168,4453,14491.0,1846.3,8845.2,3999.0,1110.3,0.139284735,1282.62,1.790345803,0.26,0.15,0.18,0.27,0.09,-0.02,0.01,1.82,3.22,4.87,5.92,23.51,0.17,2011-01-01,0.18,0.19,0.19,0.2,0.16
98.8419,72.6217,37.4,5892,401500,17844,689.6,11654,7195,4459,14517.8,1870.1,8909.0,4014.9,1263.7,0.139106915,1321.12,1.755833434,0.25,0.13,0.17,0.29,0.09,-0.03,0.01,2.1,3.42,5.06,5.99,23.49,0.16,2011-02-01,0.17,0.18,0.19,0.2,0.2
99.0949,73.1338,39.1,6105,406000,17906,703.4,11675,7214,4461,14537.8,1896.5,8967.0,4020.2,1434.9,0.13934858,1304.49,1.796104225,0.23,0.1,0.16,0.26,0.09,-0.04,0.02,1.97,3.27,4.99,5.89,23.46,0.14,2011-03-01,0.16,0.17,0.18,0.18,0.2
98.9465,72.7771,38.7,5925,420600,17957,719.3,11704,7240,4464,14604.6,1897.0,9030.4,4029.8,1528.0,0.139692118,1331.51,1.782437483,0.22,0.06,0.12,0.25,0.12,-0.04,0.02,2.07,3.36,5.06,5.92,23.57,0.1,2011-04-01,0.14,0.16,0.17,0.18,0.18
99.0877,72.794,39.6,6153,422500,18007,729.7,11713,7257,4456,14604.5,1941.6,9102.7,4049.1,1589.8,0.139848081,1338.31,1.796046257,0.18,0.04,0.09,0.19,0.09,-0.05,0.0,1.75,3.08,4.87,5.69,23.55,0.09,2011-05-01,0.1,0.14,0.16,0.19,0.18
99.0467,72.894,39.9,6271,418250,18044,741.4,11727,7275,4452,14638.0,1963.4,9176.7,4082.1,1665.8,0.139657175,1287.29,1.890793838,0.17,0.04,0.1,0.18,0.08,-0.05,0.01,1.49,2.91,4.9,5.66,23.58,0.09,2011-06-01,0.09,0.1,0.14,0.19,0.19
99.6861,73.305,40.7,6195,412600,18094,751.9,11746,7289,4457,14676.3,1996.0,9338.7,4143.3,1696.6,0.140632093,1325.19,1.857846799,0.17,0.04,0.08,0.19,0.1,-0.03,0.01,1.47,2.93,4.86,5.69,23.62,0.07,2011-07-01,0.09,0.09,0.1,0.19,0.19
100.2621,73.6013,40.5,6048,409500,18120,756.1,11764,7303,4461,14677.3,2115.4,9525.1,4212.7,1666.6,0.139768384,1185.31,2.100716268,0.21,0.02,0.06,0.11,0.11,-0.08,-0.04,0.92,2.2,4.27,5.26,23.8,0.1,2011-08-01,0.07,0.09,0.09,0.19,0.19
99.6767,73.7503,40.4,6304,417750,18167,765.5,11769,7313,4456,14686.5,2120.0,9545.3,4212.5,1643.5,0.140414682,1173.88,2.145023341,0.22,0.01,0.04,0.1,0.14,-0.07,-0.04,0.82,1.9,4.01,5.19,23.81,0.08,2011-09-01,0.1,0.07,0.09,0.18,0.19
99.9387,74.0935,38.7,5838,402400,18187,772.2,11780,7330,4450,14698.3,2128.5,9578.1,4224.1,1638.9,0.140957113,1207.22,2.120298427,0.24,0.02,0.05,0.11,0.17,-0.05,-0.02,0.99,2.08,3.91,5.3,23.75,0.07,2011-10-01,0.08,0.1,0.07,0.17,0.18
98.9952,73.8792,40.2,5698,389250,18188,775.9,11770,7331,4439,14714.7,2182.0,9629.8,4239.0,1592.4,0.141935335,1226.42,2.121078695,0.21,0.01,0.05,0.11,0.13,-0.07,-0.03,0.83,1.93,3.79,5.06,23.73,0.08,2011-11-01,0.07,0.08,0.1,0.16,0.17
98.8925,74.2998,40.4,5586,377000,18244,781.3,11802,7368,4434,14707.1,2165.7,9677.4,4259.0,1598.7,0.141418168,1243.32,2.125760062,0.18,0.01,0.05,0.12,0.11,-0.06,-0.02,0.82,1.91,3.86,5.18,23.78,0.07,2011-12-01,0.08,0.07,0.08,0.14,0.16
98.7849,74.8515,40.2,5476,377750,18304,789.3,11838,7398,4440,14766.5,2201.8,9750.5,4279.5,1619.2,0.141556394,1300.58,2.055749486,0.26,0.03,0.07,0.12,0.18,-0.05,-0.01,0.76,1.89,3.77,5.15,23.71,0.08,2012-01-01,0.07,0.08,0.07,0.1,0.14
98.6645,75.0782,39.7,5242,363250,18335,795.8,11860,7420,4440,14760.2,2207.1,9802.2,4293.0,1659.9,0.140914552,1352.49,1.99952187,0.21,0.09,0.12,0.16,0.11,-0.01,0.02,0.73,1.87,3.75,5.04,23.78,0.1,2012-02-01,0.08,0.07,0.08,0.09,0.1
97.0933,74.596,39.3,5236,366600,18372,799.0,11898,7446,4452,14776.2,2227.8,9846.2,4303.3,1606.3,0.14123209,1389.24,1.968702312,0.2,0.08,0.14,0.19,0.07,-0.05,0.01,0.89,2.04,3.86,5.1,23.9,0.13,2012-03-01,0.1,0.08,0.07,0.09,0.09
97.839,74.8665,39.2,5132,381750,18384,801.6,11916,7461,4455,14786.8,2237.3,9899.8,4319.5,1586.7,0.141622921,1386.43,1.996013743,0.2,0.08,0.14,0.18,0.06,-0.06,0.0,0.75,1.91,3.82,5.05,23.83,0.14,2012-04-01,0.13,0.1,0.08,0.07,0.09
98.3875,74.5373,39.6,5401,373500,18386,803.9,11927,7471,4456,14792.2,2256.2,9943.0,4347.4,1558.5,0.142813307,1341.27,2.087325197,0.2,0.09,0.15,0.19,0.04,-0.07,-0.01,0.6,1.64,3.64,4.91,23.9,0.16,2012-05-01,0.14,0.13,0.1,0.1,0.07
98.147,74.6728,40.3,5409,379200,18411,802.9,11936,7480,4456,14772.8,2275.3,10013.0,4381.6,1555.4,0.143890864,1323.48,2.13981322,0.21,0.09,0.15,0.19,0.05,-0.07,-0.01,0.55,1.46,3.48,4.86,23.92,0.16,2012-06-01,0.16,0.14,0.13,0.08,0.1
98.1802,74.4286,39.3,5210,372500,18447,800.0,11964,7503,4461,14762.5,2315.0,10065.7,4403.4,1583.8,0.145609971,1359.78,2.113822334,0.24,0.1,0.15,0.19,0.08,-0.06,-0.01,0.46,1.37,3.24,4.71,24.01,0.16,2012-07-01,0.16,0.16,0.14,0.07,0.08
97.6978,74.2631,39.6,5042,373250,18458,799.1,11960,7492,4468,14772.8,2354.1,10136.4,4408.7,1582.2,0.146398906,1403.45,2.078212025,0.19,0.1,0.14,0.18,0.06,-0.03,0.01,0.58,1.55,3.35,4.78,24.06,0.13,2012-08-01,0.16,0.16,0.16,0.08,0.07
97.4173,74.0434,39.8,4911,381800,18461,794.6,11954,7483,4471,14800.6,2386.6,10216.6,4422.5,1517.5,0.145479923,1443.42,2.049992379,0.17,0.11,0.14,0.18,0.03,-0.03,0.0,0.53,1.58,3.35,4.7,24.11,0.14,2012-09-01,0.13,0.16,0.16,0.07,0.08
97.4197,73.8308,39.6,4988,368500,18472,785.3,11961,7485,4476,14816.4,2420.1,10282.8,4439.2,1525.6,0.145087952,1437.82,2.096460846,0.19,0.1,0.15,0.18,0.03,-0.06,-0.01,0.55,1.59,3.31,4.42,24.08,0.16,2012-10-01,0.14,0.13,0.16,0.08,0.07
97.8702,74.2235,39.0,4805,401250,18477,791.5,11950,7488,4462,14895.1,2441.2,10351.8,4476.5,1546.1,0.144583134,1394.51,2.201251097,0.21,0.09,0.14,0.18,0.05,-0.07,-0.02,0.51,1.49,3.34,4.35,24.14,0.16,2012-11-01,0.16,0.14,0.13,0.1,0.08
97.8579,74.7163,37.6,4768,359000,18532,796.5,11960,7505,4455,14865.1,2460.7,10474.4,4530.0,1570.4,0.14216222,1422.29,2.197160917,0.17,0.07,0.12,0.16,0.01,-0.09,-0.04,0.54,1.56,3.49,4.47,24.14,0.16,2012-12-01,0.16,0.16,0.14,0.13,0.1
97.8114,74.4744,35.6,4681,353000,18581,801.0,11983,7515,4468,14887.8,2476.7,10497.6,4531.1,1636.9,0.150326133,1480.4,2.130280104,0.19,0.07,0.11,0.15,0.05,-0.07,-0.03,0.67,1.77,3.66,4.59,24.18,0.14,2013-01-01,0.16,0.16,0.16,0.14,0.13
98.2823,74.7401,36.4,4691,353000,18638,806.8,11996,7523,4473,14912.8,2468.9,10516.6,4514.8,1733.4,0.151278544,1512.31,2.104286379,0.16,0.1,0.12,0.16,0.01,-0.05,-0.03,0.7,1.83,3.75,4.7,24.2,0.15,2013-02-01,0.14,0.16,0.16,0.16,0.14
98.8242,74.6388,37.0,4563,351800,18660,807.9,11999,7531,4468,14912.0,2476.3,10572.9,4551.8,1811.3,0.15170493,1550.83,2.070504182,0.15,0.09,0.11,0.15,0.01,-0.05,-0.03,0.68,1.82,3.79,4.71,24.17,0.14,2013-03-01,0.15,0.14,0.16,0.16,0.16
98.545,74.381,36.5,4468,347250,18653,805.2,12000,7534,4466,14925.6,2504.9,10600.4,4573.1,1884.7,0.15205235,1570.7,2.068928928,0.16,0.06,0.09,0.12,0.01,-0.09,-0.06,0.56,1.61,3.58,4.44,24.24,0.15,2013-04-01,0.14,0.15,0.14,0.16,0.16
98.434,74.6098,36.8,4347,347750,18691,809.8,12000,7533,4467,14952.9,2523.5,10634.7,4586.0,1982.0,0.152066163,1639.84,2.005276938,0.14,0.04,0.08,0.12,0.03,-0.07,-0.03,0.73,1.82,3.78,4.62,24.18,0.11,2013-05-01,0.15,0.14,0.15,0.13,0.16
